genre,movie_id,movie_title,year,tmdb_id,director,actor1,actor2
,1373,Good Morning ,1971,243351,Ken Greenwald,Vern Rowe,Roger Carroll
Comedy,1374,Falling in Love Again ,1980,66597,Steven Paul,Elliott Gould,Susannah York
Drama,1375,"Cement Garden, The ",1993,14832,Andrew Birkin,Andrew Robertson,Charlotte Gainsbourg
Comedy,1376,Meet Wally Sparks ,1997,40506,Peter Baldwin,Rodney Dangerfield,Debi Mazar
Comedy Romance,1377,Hotel de Love ,1997,58911,Craig Rosenberg,Aden Young,Saffron Burrows
Documentary,1378,Rhyme & Reason ,1997,90928,Peter Spirer,Dr. Dre,Nas
Romance,1379,Love and Other Catastrophes ,1997,76996,Emma-Kate Croghan,Matt Day,Matthew Dyktynski
Drama,1380,Hollow Reed ,1997,93946,Angela Pope,Martin Donovan,Ian Hart
Drama,1381,Losing Chase ,1996,109614,Kevin Bacon,Helen Mirren,Kyra Sedgwick
Drama,1382,"Bonheur, Le ",1997,556108,Gaston Roudès,,
Adventure Children's,1383,"Second Jungle Book: Mowgli & Baloo, The ",1997,50850,Duncan McLachlan,Gulshan Grover,Jamie Williams
Drama,1384,Squeeze ,1997,49235,Robert Patton-Spruill,Tyrone Burton,Eddie Cutanda
Comedy Romance,1385,Roseanna's Grave (For Roseanna) ,1997,65889,Paul Weiland,Jean Reno,Mercedes Ruehl
Sci-Fi,1386,Tetsuo II: Body Hammer ,1997,17991,Shinya Tsukamoto,Tomorowo Taguchi,Shinya Tsukamoto
Romance,1387,Fall ,1997,37567,Eric Schaeffer,Francie Swift,Jose Yenque
Drama,1388,Gabbeh ,1997,43771,Mohsen Makhmalbaf,Shaghayeh Djodat,Abbas Sayah
Drama,1389,Mondo ,1997,479037,Goran Rušinović,Sven Medvešek,Nataša Dorčić
Crime,1390,"Innocent Sleep, The ",1997,249358,Scott Michell,Rupert Graves,Annabella Sciorra
Drama,1391,For Ever Mozart ,1997,111367,Jean-Luc Godard,Madeleine Assas,Ghalia Lacroix
Drama,1392,"Locusts, The ",1997,75250,John Patrick Kelley,Kate Capshaw,Jeremy Davies
Action Thriller,1393,Stag ,1997,36434,Gavin Wilding,Mario Van Peebles,Jerry Stiller
Romance,1394,Swept from the Sea ,1997,1959,Beeban Kidron,Rachel Weisz,Vincent Pérez
Drama,1395,Hurricane Streets ,1998,125052,Morgan J. Freeman,Brendan Sexton III,Antoine McLean
Drama,1396,Stonewall ,1996,273899,Roland Emmerich,Jeremy Irvine,Jonny Beauchamp
Drama,1397,Of Human Bondage ,1934,43905,John Cromwell,Leslie Howard,Bette Davis
Drama,1398,Anna ,1996,268135,Eric Rochant,Charlotte Gainsbourg,Gérard Lanvin
Thriller,1399,Stranger in the House ,1997,191874,Rodney Gibbons,Michele Greene,Bruce Dinsmore
Drama Romance,1400,Picture Bride ,1995,30304,Kayo Hatta,Youki Kudoh,Akira Takayama
Drama,1401,M. Butterfly ,1993,1413,David Cronenberg,Jeremy Irons,John Lone
Drama,1402,"Ciao, Professore! ",1993,23637,Lina Wertmüller,Paolo Villaggio,Paolo Bonacelli
Comedy Drama,1403,Caro Diario (Dear Diary) ,1994,25403,Nanni Moretti,Nanni Moretti,Renato Carpentieri
Comedy,1404,Withnail and I ,1987,13446,Bruce Robinson,Richard E. Grant,Paul McGann
Drama,1405,Boy's Life 2 ,1997,8092,Michael Caton-Jones,Robert De Niro,Leonardo DiCaprio
Drama Romance,1406,When Night Is Falling ,1995,8391,Patricia Rozema,Pascale Bussières,Rachael Crawford
Action,1407,"Specialist, The ",1994,2636,Luis Llosa,Sylvester Stallone,Sharon Stone
Comedy,1408,Gordy ,1995,47867,Mark Lewis,Doug Stone,Kristy Young
Animation Children's,1409,"Swan Princess, The ",1994,22586,Richard Rich,Michelle Nicastro,Howard McGillin
Drama,1410,Harlem ,1993,9085,Eddie Murphy,Eddie Murphy,Richard Pryor
Adventure Sci-Fi,1411,Barbarella ,1968,8069,Roger Vadim,Jane Fonda,John Phillip Law
Animation Children's,1412,Land Before Time III: The Time of the Great Giving (199,1995,19004,Roy Allen Smith,Scott McAfee,Candace Hutson
Action,1413,Street Fighter ,1994,11667,Steven E. de Souza,Jean-Claude Van Damme,Raúl Juliá
Action,1414,Coldblooded ,1995,32502,Wallace Wolodarsky,Michael J. Fox,Jason Priestley
Action Children's,1415,"Next Karate Kid, The ",1994,11231,Christopher Cain,Pat Morita,Hilary Swank
Action Sci-Fi,1416,No Escape ,1994,10447,Martin Campbell,Ray Liotta,Lance Henriksen
Drama,1417,"Turning, The ",1997,61280,Herbert Ross,Anne Bancroft,Shirley MacLaine
Drama,1418,"Joy Luck Club, The ",1993,19931,Wayne Wang,Ming-Na Wen,Lauren Tom
Action Sci-Fi,1419,Highlander III: The Sorcerer ,1994,8011,Andrew Morahan,Christopher Lambert,Mario Van Peebles
Comedy,1420,Gilligan's Island: The Movie ,1997,-1,,,
Drama,1421,My Crazy Life (Mi vida loca) ,1993,32325,Allison Anders,Angel Aviles,Seidy López
Film-Noir Thriller,1422,Suture ,1993,87078,Scott McGehee,Dennis Haysbert,Michael Harris
Drama War,1423,"Walking Dead, The ",1995,95963,Preston A. Whitmore II,Allen Payne,Eddie Griffin
Comedy Drama Romance,1424,I Like It Like That ,1994,48992,Darnell Martin,Lauren Vélez,Jon Seda
Comedy Drama,1425,I'll Do Anything ,1994,106143,James L. Brooks,Nick Nolte,Woody Harrelson
Comedy Drama,1426,Grace of My Heart ,1996,58985,Allison Anders,Illeana Douglas,John Turturro
Drama,1427,Drunks ,1996,8051,Paul Thomas Anderson,Adam Sandler,Emily Watson
Comedy,1428,SubUrbia ,1997,28059,Richard Linklater,Jayce Bartok,Amie Carey
Drama Romance,1429,Sliding Doors ,1998,10215,Peter Howitt,Gwyneth Paltrow,John Hannah
Drama,1430,Ill Gotten Gains ,1997,102406,,,
Thriller,1431,Legal Deceit ,1997,531591,,Lela Rochon,Jeffrey Dean Morgan
Drama,1432,"Mighty, The ",1998,9821,Peter Chelsom,Sharon Stone,Elden Henson
Action Drama,1433,Men of Means ,1997,216794,George Mendeluk,Michael Paré,Kaela Dobkin
Romance,1434,Shooting Fish ,1998,25719,Stefan Schwartz,Dan Futterman,Stuart Townsend
Comedy,1435,"Steal Big, Steal Little ",1995,78406,Andrew Davis,Andy García,Alan Arkin
Drama Romance,1436,Mr. Jones ,1993,2625,Mike Figgis,Richard Gere,Lena Olin
Comedy,1437,House Party 3 ,1994,16097,Eric Meza,Bernie Mac,Chris Tucker
Drama,1438,Panther ,1995,41478,Mario Van Peebles,Kadeem Hardison,Bokeem Woodbine
Crime Drama,1439,Jason's Lyric ,1994,22067,Doug McHenry,Allen Payne,Jada Pinkett Smith
Drama,1440,Above the Rim ,1994,19092,Jeff Pollack,Duane Martin,Tupac Amaru Shakur
Drama Romance,1441,Moonlight and Valentino ,1995,68274,David Anspaugh,Elizabeth Perkins,Gwyneth Paltrow
Drama,1442,"Scarlet Letter, The ",1995,10533,Roland Joffé,Demi Moore,Gary Oldman
Drama,1443,8 Seconds ,1994,18069,John G. Avildsen,Luke Perry,Stephen Baldwin
Children's Comedy Mystery,1444,That Darn Cat! ,1965,20723,Robert Stevenson,Hayley Mills,Dean Jones
Drama,1445,Ladybird Ladybird ,1994,49980,Ken Loach,Crissy Rock,Vladimir Vega
Comedy,1446,"Bye Bye, Love ",1995,30528,Sam Weisman,Matthew Modine,Randy Quaid
Drama,1447,Century ,1993,261246,Stephen Poliakoff,Charles Dance,Clive Owen
Drama,1448,My Favorite Season ,1996,52873,André Téchiné,Daniel Auteuil,Marthe Villalonga
Drama,1449,Pather Panchali ,1996,5801,Satyajit Ray,Kanu Bannerjee,Karuna Bannerjee
Adventure Romance,1450,Golden Earrings ,1947,121357,Mitchell Leisen,Ray Milland,Marlene Dietrich
Thriller,1451,Foreign Correspondent ,1940,25670,Alfred Hitchcock,Joel McCrea,Laraine Day
Comedy Mystery,1452,Lady of Burlesque ,1943,50001,William A. Wellman,Barbara Stanwyck,Michael O'Shea
Crime Drama,1453,Angel on My Shoulder ,1946,22688,Archie Mayo,Paul Muni,Anne Baxter
Western,1454,Angel and the Badman ,1947,22356,James Edward Grant,John Wayne,Gail Russell
Western,1455,"Outlaw, The ",1943,22613,Howard Hughes,Jane Russell,Jack Buetel
Comedy Drama,1456,Beat the Devil ,1954,22733,John Huston,Humphrey Bogart,Jennifer Jones
Comedy Drama,1457,Love Is All There Is ,1996,55058,Joseph Bologna,Angelina Jolie,Lainie Kazan
Comedy Musical Romance,1458,"Damsel in Distress, A ",1937,66473,George Stevens,Fred Astaire,George Burns
Musical,1459,Madame Butterfly ,1996,52356,Marion Gering,Sylvia Sidney,Cary Grant
Comedy Drama,1460,Sleepover ,1996,9893,Joe Nussbaum,Alexa PenaVega,Mika Boorem
Comedy,1461,Here Comes Cookie ,1935,218713,Norman Z. McLeod,George Burns,Gracie Allen
Crime Drama Romance,1462,"Thieves (Voleurs, Les) ",1996,449443,Christian Gudegast,Gerard Butler,Pablo Schreiber
Comedy,1463,"Boys, Les ",1997,42832,Louis Saïa,Marc Messier,Rémy Girard
Drama,1464,"Stars Fell on Henrietta, The ",1995,139408,James Keach,Robert Duvall,Aidan Quinn
Comedy Drama,1465,Last Summer in the Hamptons ,1995,188588,Henry Jaglom,Victoria Foyt,Viveca Lindfors
Drama,1466,Margaret's Museum ,1995,71754,Mort Ransen,Helena Bonham Carter,Clive Russell
Drama,1467,"Saint of Fort Washington, The ",1993,56583,Tim Hunter,Danny Glover,Matt Dillon
Drama,1468,"Cure, The ",1995,6715,Peter Horton,Brad Renfro,Joseph Mazzello
Adventure Children's,1469,Tom and Huck ,1995,45325,Peter Hewitt,Jonathan Taylor Thomas,Brad Renfro
Animation Children's,1470,Gumby: The Movie ,1995,43475,Art Clokey,Dal McKennon,Art Clokey
Thriller,1471,Hideaway ,1995,27303,Brett Leonard,Jeff Goldblum,Christine Lahti
Comedy Sci-Fi,1472,"Visitors, The (Visiteurs, Les) ",1996,494680,Paakhi A. Tyrewala,Ishika Gurung,Anmol Limbu
Children's Drama,1473,"Little Princess, The ",1939,26531,Walter Lang,Shirley Temple,Richard Greene
Comedy Romance,1474,Nina Takes a Lover ,1994,131957,Alan Jacobs,Laura San Giacomo,Michael O'Keefe
Comedy Drama,1475,Bhaji on the Beach ,1993,14587,Gurinder Chadha,Kim Vithana,Jimmi Harkishin
Film-Noir,1476,Raw Deal ,1948,26167,Anthony Mann,Dennis O'Keefe,Claire Trevor
Horror Thriller,1477,Nightwatch ,1997,2212,Ole Bornedal,Ewan McGregor,Patricia Arquette
Action Crime Drama,1478,Dead Presidents ,1995,11443,Albert Hughes,Larenz Tate,Keith David
Comedy,1479,Reckless ,1995,58372,Norman René,Mia Farrow,Tony Goldwyn
Adventure Children's Comedy,1480,Herbie Rides Again ,1974,10869,Robert Stevenson,Helen Hayes,Ken Berry
Drama,1481,S.F.W. ,1994,29444,Jefery Levy,Stephen Dorff,Reese Witherspoon
Documentary,1482,"Gate of Heavenly Peace, The ",1996,52059,Carma Hinton,,
Action Drama Romance,1483,"Man in the Iron Mask, The ",1998,9313,Randall Wallace,Leonardo DiCaprio,Jeremy Irons
Action Comedy,1484,"Jerky Boys, The ",1994,18713,James Melkonian,John G. Brennan,Kamal Ahmed
Drama Romance War,1485,"Colonel Chabert, Le ",1994,41580,Yves Angelo,Gérard Depardieu,Fanny Ardant
Drama,1486,Girl in the Cadillac ,1995,278939,Lucas Platt,Erika Eleniak,William McNamara
Comedy Romance,1487,Even Cowgirls Get the Blues ,1993,34444,Gus Van Sant,Uma Thurman,Lorraine Bracco
Drama,1488,Germinal ,1993,51980,Claude Berri,Miou-Miou,Gérard Depardieu
Comedy,1489,Chasers ,1994,24405,Dennis Hopper,Tom Berenger,William McNamara
Comedy,1490,Fausto ,1993,349394,Rémy Duchemin,Jean Yanne,Ken Higelin
Action Drama Thriller,1491,Tough and Deadly ,1995,80350,Steve Cohen,Roddy Piper,Billy Blanks
Comedy,1492,Window to Paris ,1994,41043,Yuri Mamin,Viktor Mikhaylov,Nina Usatova
Romance,1493,"Modern Affair, A ",1996,123505,,Lisa Eichhorn,Stanley Tucci
Comedy,1494,"Mostro, Il ",1996,336845,Alex Kalymnios,Taryn Manning,Raymond Cruz
Drama,1495,Flirt ,1996,2074,David O. Russell,Ben Stiller,Patricia Arquette
Comedy Crime,1496,Carpool ,1996,23945,Arthur Hiller,Tom Arnold,David Paymer
Documentary,1497,"Line King: Al Hirschfeld, The ",1996,124829,Susan W. Dryfoos,Al Hirschfeld,Lauren Bacall
Comedy,1498,Farmer & Chase ,1997,65753,Laurent Boutonnat,Mylène Farmer,Valérie Bony
Comedy,1499,Grosse Fatigue ,1994,64567,Michel Blanc,Michel Blanc,Philippe Noiret
Comedy,1500,Santa with Muscles ,1996,31388,John Murlowski,Hulk Hogan,Mila Kunis
War,1501,Prisoner of the Mountains (Kavkazsky Plennik) ,1997,55936,Sergei Bodrov,Oleg Menshikov,Sergei Bodrov Jr.
Comedy Romance,1502,Naked in New York ,1994,11800,Daniel Algrant,Eric Stoltz,Mary-Louise Parker
Adventure Children's,1503,Gold Diggers: The Secret of Bear Mountain ,1995,35645,Kevin James Dobson,Christina Ricci,Anna Chlumsky
Comedy,1504,"Bewegte Mann, Der ",1996,159,Sönke Wortmann,Til Schweiger,Katja Riemann
Crime Drama,1505,Killer: A Journal of Murder ,1996,59569,Tim Metcalfe,James Woods,Robert Sean Leonard
Drama,1506,Nelly & Monsieur Arnaud ,1996,12652,Claude Sautet,Emmanuelle Béart,Michel Serrault
Comedy,1507,Three Lives and Only One Death ,1996,55049,Raúl Ruiz,Marcello Mastroianni,Anna Galiena
Drama Thriller,1508,"Babysitter, The ",1995,37141,Guy Ferland,Alicia Silverstone,Jeremy London
Comedy,1509,Getting Even with Dad ,1994,41579,Howard Deutch,Macaulay Culkin,Ted Danson
Crime,1510,Mad Dog Time ,1996,66034,Larry Bishop,Richard Dreyfuss,Ellen Barkin
Comedy,1511,Children of the Revolution ,1997,9977,Peter Duncan,Judy Davis,Sam Neill
Drama,1512,"World of Apu, The (Apur Sansar) ",1996,896,Satyajit Ray,Soumitra Chatterjee,Sharmila Tagore
Comedy,1513,Sprung ,1997,60082,Rusty Cundieff,Tisha Campbell-Martin,Paula Jai Parker
Drama,1514,Dream With the Fishes ,1997,47686,Finn Taylor,David Arquette,Brad Hunt
Adventure Romance,1515,Wings of Courage ,1995,78802,Jean-Jacques Annaud,Craig Sheffer,Elizabeth McGovern
Drama,1516,"Wedding Gift, The ",1994,53185,Richard Loncraine,Julie Walters,Jim Broadbent
Drama,1517,Race the Sun ,1996,55731,Charles T. Kanganis,Halle Berry,James Belushi
Drama,1518,Losing Isaiah ,1995,28313,Stephen Gyllenhaal,Jessica Lange,Halle Berry
Crime Drama,1519,New Jersey Drive ,1995,39310,Nick Gomez,Sharron Corley,Donald Faison
Horror,1520,"Fear, The ",1995,75555,Vincent Robert,Eddie Bowz,Heather Medway
Comedy Romance,1521,Mr. Wonderful ,1993,31911,Anthony Minghella,Matt Dillon,Annabella Sciorra
Thriller,1522,Trial by Jury ,1994,41590,Heywood Gould,William Hurt,Joanne Whalley
Action Adventure,1523,"Good Man in Africa, A ",1994,41006,Bruce Beresford,Colin Friels,Sean Connery
Drama,1524,Kaspar Hauser ,1996,12632,Peter Sehr,André Eisermann,Udo Samel
Comedy Romance,1525,"Object of My Affection, The ",1998,17127,Nicholas Hytner,Jennifer Aniston,Paul Rudd
Drama Romance Thriller,1526,Witness ,1985,9281,Peter Weir,Harrison Ford,Kelly McGillis
Comedy,1527,Senseless ,1998,12538,Penelope Spheeris,Marlon Wayans,David Spade
Drama,1528,Nowhere ,1997,1811,Gregg Araki,James Duval,Rachel True
War,1529,Underground ,1996,11902,Emir Kusturica,Miki Manojlović,Lazar Ristovski
Drama,1530,Jefferson in Paris ,1995,87729,James Ivory,Nick Nolte,Greta Scacchi
Adventure Children's,1531,Far From Home: The Adventures of Yellow Dog ,1995,27985,Phillip Borsos,Mimi Rogers,Jesse Bradford
Drama,1532,Foreign Student ,1994,95743,Eva Sereny,Robin Givens,Marco Hofschneider
Drama,1533,I Don't Want to Talk About It (De eso no se habla) ,1993,124304,María Luisa Bemberg,Marcello Mastroianni,Luisina Brando
Comedy Crime,1534,Twin Town ,1997,15321,Kevin Allen,Rhys Ifans,Llŷr Ifans
Drama,1535,"Enfer, L' ",1994,17961,Claude Chabrol,Emmanuelle Béart,François Cluzet
Drama,1536,Aiqing wansui ,1996,-1,,,
Comedy,1537,Cosi ,1997,90214,Mark Joffe,Ben Mendelsohn,Barry Otto
Drama,1538,All Over Me ,1997,12793,Alex Sichel,Alison Folland,Tara Subkoff
Drama,1539,Being Human ,1993,46924,Bill Forsyth,Robin Williams,Maudie Johnson
Adventure Children's,1540,"Amazing Panda Adventure, The ",1995,30765,Christopher Cain,Stephen Lang,Ryan Slater
Drama,1541,"Beans of Egypt, Maine, The ",1994,218473,Jennifer Warren,Martha Plimpton,Kelly Lynch
Drama,1542,"Scarlet Letter, The ",1926,85638,Victor Sjöström,Lillian Gish,Lars Hanson
Drama,1543,Johns ,1996,56830,Scott Silver,David Arquette,Lukas Haas
Comedy,1544,It Takes Two ,1995,33689,Andy Tennant,Kirstie Alley,Steve Guttenberg
Drama Romance,1545,Frankie Starlight ,1995,73067,Michael Lindsay-Hogg,Matt Dillon,Corban Walker
Drama,1546,Shadows (Cienie) ,1988,15484,John Cassavetes,Ben Carruthers,Lelia Goldoni
Documentary,1547,"Show, The ",1995,16115,John McColgan,Michael Flatley,Jean Butler
Action Thriller,1548,The Courtyard ,1995,224516,Fred Walton,Mädchen Amick,Andrew McCarthy
Thriller,1549,Dream Man ,1995,61813,René Bonnière,Patsy Kensit,Bruce Greenwood
Comedy,1550,Destiny Turns on the Radio ,1995,62488,Jack Baran,Dylan McDermott,Nancy Travis
Drama,1551,"Glass Shield, The ",1994,72031,Charles Burnett,Ice Cube,Lori Petty
Action,1552,"Hunted, The ",1995,32631,J. F. Lawton,Christopher Lambert,John Lone
Mystery Thriller,1553,"Underneath, The ",1995,36141,Steven Soderbergh,Peter Gallagher,Alison Elliott
Drama,1554,Safe Passage ,1994,49803,Robert Allan Ackerman,Susan Sarandon,Nick Stahl
Adventure Children's,1555,"Secret Adventures of Tom Thumb, The ",1993,18242,Dave Borthwick,Nick Upton,Deborah Collard
Action Drama Thriller,1556,Condition Red ,1995,340210,Mika Kaurismäki,James Russo,Cynda Williams
Comedy Drama,1557,Yankee Zulu ,1996,16417,Gray Hofmeyr,Leon Schuster,John Matshikiza
Drama,1558,Aparajito ,1996,197837,,,
Action Drama Thriller,1559,Hostile Intentions ,1994,288173,Catherine Cyran,Tia Carrere,Rigg Kennedy
Crime,1560,Clean Slate (Coup de Torchon) ,1981,18658,Mick Jackson,Dana Carvey,Valeria Golino
Documentary Drama,1561,Tigrero: A Film That Was Never Made ,1994,88030,Mika Kaurismäki,Jim Jarmusch,Samuel Fuller
Documentary,1562,"Eye of Vichy, The (Oeil de Vichy, L') ",1993,185191,Claude Chabrol,,
Romance,1563,"Promise, The (Versprechen, Das) ",1994,354859,Terry George,Oscar Isaac,Charlotte Le Bon
Drama,1564,To Cross the Rubicon ,1991,277270,Barry Caillier,Billy Burke,Jeffrey Dean Morgan
Drama,1565,Daens ,1992,44103,Stijn Coninx,Jan Decleir,Gérard Desarthe
Drama,1566,"Man from Down Under, The ",1943,245268,Robert Z. Leonard,Charles Laughton,Binnie Barnes
Comedy,1567,Careful ,1992,55613,Guy Maddin,Kyle McCulloch,Gosia Dobrowolska
Comedy Romance,1568,Vermont Is For Lovers ,1992,215107,John O'Brien,George Thrush,Marya Cohn
Comedy Drama,1569,"Vie est belle, La (Life is Rosey) ",1987,202425,Mwezé Ngangura,Papa Wemba,Landu Nzunzimbu Matshia
Comedy,1570,Quartier Mozart ,1992,196940,Jean-Pierre Bekolo,,
Drama,1571,Touki Bouki (Journey of the Hyena) ,1973,77771,Djibril Diop Mambéty,Magaye Niang,Aminata Fall
Drama,1572,Wend Kuuni (God's Gift) ,1982,181083,Gaston Kaboré,Serge Yanogo,Rosine Yanogo
Horror,1573,Spirits of the Dead (Tre passi nel delirio) ,1968,41225,Federico Fellini,Brigitte Bardot,Alain Delon
War,1574,Pharaoh's Army ,1995,87190,Robby Henson,Chris Cooper,Patricia Clarkson
Drama,1575,"I, Worst of All (Yo, la peor de todas) ",1990,123763,María Luisa Bemberg,Assumpta Serna,Dominique Sanda
Fantasy,1576,"Hungarian Fairy Tale, A ",1987,42005,Gazdag Gyula,,
Drama,1577,"Death in the Garden (Mort en ce jardin, La) ",1956,121030,Sauro Scavolini,Peter Lee Lawrence,Erika Blanc
Drama,1578,"Collectionneuse, La ",1967,4837,Éric Rohmer,Patrick Bauchau,Haydée Politoff
Thriller,1579,Baton Rouge ,1988,253632,Rafael Moleón,Victoria Abril,Antonio Banderas
Romance,1580,Liebelei ,1933,43596,Max Ophüls,Paul Hörbiger,Magda Schneider
Mystery,1581,"Woman in Question, The ",1950,27256,Anthony Asquith,Jean Kent,Dirk Bogarde
Film-Noir,1582,T-Men ,1947,26174,Anthony Mann,Dennis O'Keefe,Mary Meade
Drama,1583,"Invitation, The (Zaproszenie) ",1986,306947,Karyn Kusama,Logan Marshall-Green,Tammy Blanchard
Drama,1584,"Symphonie pastorale, La ",1946,117500,Jean Delannoy,Michèle Morgan,Pierre Blanchar
Documentary,1585,American Dream ,1990,41326,Barbara Kopple,,
Action Crime Drama,1586,Lashou shentan ,1992,-1,,,
Western,1587,Terror in a Texas Town ,1958,46681,Joseph H. Lewis,Sterling Hayden,Sebastian Cabot
Comedy Drama,1588,Salut cousin! ,1997,60083,Merzak Allouache,Gad Elmaleh,Messaoud Hattau
Comedy,1589,Schizopolis ,1997,16375,Steven Soderbergh,Scott Allen,Steven Soderbergh
Drama,1590,"To Have, or Not ",1997,124642,Laetitia Masson,Sandrine Kiberlain,Arnaud Giovaninetti
Drama,1591,Duoluo tianshi ,1998,-1,,,
Drama,1592,"Magic Hour, The ",1998,46361,Koki Mitani,Koichi Sato,Satoshi Tsumabuki
Comedy,1593,Death in Brunswick ,1996,37820,John Ruane,Sam Neill,Zoe Carides
Documentary,1594,Everest ,1998,21736,David Breashears,Liam Neeson,Ed Viesturs
Action Thriller,1595,Shopping ,1996,2293,Kevin Smith,Jason Lee,Jeremy London
Action Sci-Fi Thriller,1596,Nemesis 2: Nebula ,1995,63105,Albert Pyun,Sue Price,Chad Stahelski
Action Drama,1597,Romper Stomper ,1992,10412,Geoffrey Wright,Russell Crowe,Daniel Pollock
Crime Thriller,1598,City of Industry ,1997,18420,John Irvin,Harvey Keitel,Timothy Hutton
Drama,1599,Someone Else's America ,1996,124633,Goran Paskaljević,Tom Conti,Miki Manojlović
Comedy,1600,Guantanamera ,1997,43775,Tomás Gutiérrez Alea,Carlos Cruz ,Raúl Eguren 
Thriller,1601,Office Killer ,1997,49728,Cindy Sherman,Carol Kane,Molly Ringwald
Drama,1602,"Price Above Rubies, A ",1998,44308,Boaz Yakin,Renée Zellweger,Christopher Eccleston
Drama,1603,Angela ,1996,539236,Barry Brown,Len Cariou,Bea Arthur
Crime Film-Noir Thriller,1604,He Walked by Night ,1948,31556,Alfred L. Werker,Richard Basehart,Scott Brady
Comedy,1605,Love Serenade ,1997,65046,Shirley Barrett,Miranda Otto,Rebecca Frith
Crime,1606,Deceiver ,1997,14583,Jonas Pate,Tim Roth,Michael Rooker
Drama,1607,Hurricane Streets ,1998,125052,Morgan J. Freeman,Brendan Sexton III,Antoine McLean
Adventure Children's Drama,1608,Buddy ,1997,15170,Caroline Thompson,Rene Russo,Robbie Coltrane
Comedy,1609,B*A*P*S ,1997,18423,Robert Townsend,Halle Berry,Martin Landau
Action Crime Romance,1610,"Truth or Consequences, N.M. ",1997,31017,Kiefer Sutherland,Vincent Gallo,Kiefer Sutherland
Comedy,1611,Intimate Relations ,1997,68545,Philip Goodhew,Julie Walters,Rupert Graves
Romance,1612,"Leading Man, The ",1998,46338,John Duigan,Jon Bon Jovi,Anna Galiena
Action Drama,1613,Tokyo Fist ,1998,41577,Shinya Tsukamoto,Shinya Tsukamoto,Kaori Fujii
Comedy Drama,1614,"Reluctant Debutante, The ",1958,64382,Vincente Minnelli,Rex Harrison,Kay Kendall
Action Adventure Children's Fantasy,1615,Warriors of Virtue ,1997,49478,Ronny Yu,Angus Macfadyen,Mario Yedidia
Drama,1616,Desert Winds ,1995,267188,Michael A. Nickles,Michael A. Nickles,Adam Ant
Romance,1617,Hugo Pool ,1997,32332,Robert Downey Sr.,Alyssa Milano,Patrick Dempsey
Action Crime,1618,King of New York ,1990,9558,Abel Ferrara,Christopher Walken,David Caruso
Drama,1619,All Things Fair ,1996,27098,Bo Widerberg,Johan Widerberg,Marika Lagercrantz
Comedy,1620,"Sixth Man, The ",1997,36807,Randall Miller,Marlon Wayans,Kadeem Hardison
Thriller,1621,Butterfly Kiss ,1996,436367,Rafael Kapelinski,Theo Stevenson,Liam Whiting
Comedy,1622,"Paris, France ",1993,161158,Jerry Ciccoritti,Leslie Hope,Peter Outerbridge
Drama,1623,"Cérémonie, La ",1996,-1,,,
Thriller,1624,Hush ,1998,17941,Jonathan Darby,Jessica Lange,Gwyneth Paltrow
Horror Thriller,1625,Nightwatch ,1997,2212,Ole Bornedal,Ewan McGregor,Patricia Arquette
Comedy Drama,1626,Nobody Loves Me (Keiner liebt mich) ,1996,483879,Jeff Reichert,,
Comedy Drama,1627,"Wife, The ",1996,21539,Penny Marshall,Denzel Washington,Whitney Houston
Drama,1628,Lamerica ,1994,49133,Gianni Amelio,Enrico Lo Verso,Michele Placido
Documentary,1629,Nico Icon ,1995,124626,Susanne Ofteringer,Nico,Tina Aumont
Drama,1630,"Silence of the Palace, The (Saimt el Qusur) ",1996,44284,Moufida Tlatli,Amel Hedhili,Najia Ouerghi
Comedy Drama,1631,"Slingshot, The ",1993,41653,Åke Sandgren,Stellan Skarsgård,Jesper Salén
War,1632,Land and Freedom (Tierra y libertad) ,1996,38884,Ken Loach,Ian Hart,Rosana Pastor
Comedy Drama,1633,Á köldum klaka (Cold Fever) ,1996,-1,,,
Drama,1634,Etz Hadomim Tafus (Under the Domin Tree) ,1996,117730,Eli Cohen,,
Drama,1635,Two Friends (,1986,123067,Jane Campion,Kris Bidenko,Emma Coles
Drama,1636,Brothers in Trouble ,1996,124613,Udayan Prasad,Om Puri,Angeline Ball
Drama,1637,Girls Town ,1996,110513,Jim McKay,Lili Taylor,Bruklin Harris
Crime Drama,1638,Normal Life ,1996,23223,John McNaughton,Ashley Judd,Luke Perry
Drama,1639,Bitter Sugar (Azucar Amargo) ,1996,43777,Leon Ichaso,René Lavan,Mayte Vilán
Drama,1640,"Eighth Day, The ",1996,36998,Jaco Van Dormael,Miou-Miou,Daniel Auteuil
Documentary,1641,Dadetown ,1996,85588,Russ Hexter,,
Drama,1642,Some Mother's Son ,1996,58102,Terry George,Helen Mirren,Fionnula Flanagan
Drama,1643,Angel Baby ,1997,110299,Paul Wendkos,George Hamilton,Mercedes McCambridge
Comedy,1644,Sudden Manhattan ,1997,106129,Adrienne Shelly,Adrienne Shelly,Tim Guinee
Drama,1645,"Butcher Boy, The ",1998,22797,Neil Jordan,Eamonn Owens,Alan Boyle
Action Drama,1646,Men With Guns ,1998,320011,Kari Skogland,Donal Logue,Max Perlich
Comedy Crime Drama,1647,Hana-bi ,1998,5910,Takeshi Kitano,Takeshi Kitano,Kayoko Kishimoto
Drama,1648,"Niagara, Niagara ",1998,19997,Henry Hathaway,Marilyn Monroe,Joseph Cotten
